ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,bid_wall_half_life_ms,ask_wall_half_life_ms,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771599651329,67173.00,0.8932,0.274952,15.3737,5215032.91,1037960.05,0.668012,861508.99,3.00,601441.83,23.00,1683413.66,3531619.25,0.00,0.00,0.00,20477.33,846012.73,171469.99,0.00,0.00,0,0,64,11548.73,101785.34,-0.796200,1,0,1,0,1,0
1771599651866,67176.50,0.1489,0.280154,15.6504,12960026.03,718563.59,0.894936,4454693.33,1.50,220108.39,29.50,12173858.81,786167.22,0.00,0.00,0.00,1019.16,381169.53,336374.90,0.00,0.00,0,0,69,12790.81,101796.77,-0.776750,1,0,1,0,1,0
1771599652459,67192.50,0.1488,0.287629,16.0467,6336106.60,4026374.57,0.222894,2094503.34,16.50,769692.06,9.50,1821943.55,4514163.05,0.00,0.00,0.00,2752354.96,1274019.60,0.00,0.00,0.00,593,0,83,14105.61,100406.35,-0.753640,0,0,1,0,0,0
1771599653090,67182.50,1.6373,0.292760,16.3179,601269.14,9707879.87,-0.883352,223308.41,24.50,1750488.00,9.50,58993.48,542264.24,11.42,0.00,0.00,5288058.63,4419821.25,0.00,0.00,0.00,537,566,110,28628.66,138607.45,-0.657626,0,1,0,1,0,0
1771599653697,67175.50,0.1489,0.296222,16.5004,1002607.17,6948944.70,-0.747821,123741.09,8.50,1550385.27,12.50,344499.19,658107.97,0.00,0.00,0.00,2657572.88,4291371.82,0.00,0.00,0.00,0,607,60,37061.89,38452.99,-0.018422,0,0,0,1,0,0
1771599654198,67175.50,0.1489,0.299308,16.6628,4416028.05,1400550.51,0.518428,1294627.60,17.50,419956.25,17.50,1621766.97,2794261.07,0.00,0.00,0.00,511206.81,889343.70,0.00,0.00,0.00,537,566,61,35940.13,44950.18,-0.111386,0,0,1,0,0,0
1771599654709,67176.50,0.1489,0.302203,16.8150,8546449.69,1430388.61,0.713258,4691997.06,0.50,359149.09,22.50,6494027.97,2052421.72,0.00,0.00,0.00,67.18,1035778.70,394542.73,0.00,0.00,1224,0,64,36380.14,145004.65,-0.598862,1,0,1,0,1,0
1771599655315,67190.50,0.1488,0.306942,17.0635,2811352.24,3800102.20,-0.149551,595808.13,14.50,648322.64,17.50,1292308.50,1519043.73,0.00,0.00,0.00,868072.13,2932030.07,0.00,0.00,0.00,1224,0,50,92437.12,144993.24,-0.221354,0,0,0,1,0,0
1771599655908,67190.50,0.1488,0.311225,17.2874,1250405.35,4459032.81,-0.561987,498240.89,19.50,942501.96,19.50,310239.09,939125.20,1041.06,0.00,0.00,579492.15,3879540.66,0.00,0.00,0.00,593,593,54,133001.94,145415.19,-0.044585,0,0,0,1,0,0
1771599656530,67183.50,0.1488,0.314011,17.4329,953404.96,7961155.08,-0.786102,251559.79,18.50,2339531.06,5.50,30375.94,923029.02,0.00,0.00,0.00,6865714.31,1095440.77,0.00,0.00,0.00,593,566,26,113195.70,107254.40,0.026951,0,0,0,1,0,0
1771599657132,67183.50,0.1488,0.316453,17.5601,2462136.35,2509772.94,-0.009581,537140.18,0.50,718601.01,19.50,1073781.31,1388355.04,0.00,0.00,0.00,198294.61,2311478.33,0.00,0.00,0.00,631,607,24,113195.70,100536.90,0.059227,0,0,0,0,0,0
1771599657736,67184.00,0.2977,0.318645,17.6742,2581202.34,216367.01,0.845318,1325802.76,1.00,95071.55,21.00,1992729.69,588472.65,0.00,0.00,0.00,907.02,215460.00,0.00,0.00,0.00,631,1821,26,112755.70,100493.73,0.057501,1,0,1,0,1,0
1771599658338,67191.00,2.0836,0.321537,17.8245,10014366.69,790441.12,0.853687,7069387.36,7.00,160848.10,22.00,8002004.15,1872517.35,139845.19,0.00,0.00,23472.26,625397.75,141571.11,0.00,0.00,631,0,35,55452.82,100493.72,-0.288823,1,0,1,0,1,0
1771599659023,67197.50,0.1488,0.324989,18.0036,9647465.14,1300762.03,0.762379,2578125.53,13.50,319030.66,18.50,5174389.36,4473075.78,0.00,0.00,0.00,100154.76,1200607.27,0.00,0.00,0.00,631,0,26,1331.14,100031.46,-0.973735,0,0,1,0,0,0
1771599659545,67197.50,0.1488,0.328085,18.1639,2671283.92,1594564.74,0.252404,1133043.56,0.50,409015.90,13.50,1429203.25,1242080.67,0.00,0.00,0.00,276505.90,1318058.84,0.00,0.00,0.00,522,622,26,1331.14,100031.46,-0.973735,0,0,1,0,0,0
1771599660078,67197.50,0.1488,0.330849,18.3067,540764.03,3361367.36,-0.722837,255726.92,0.50,857889.99,0.50,305726.61,235037.41,0.00,0.00,0.00,1337108.52,2024258.84,0.00,0.00,0.00,1055,537,26,1322.41,100031.46,-0.973905,0,0,0,1,0,0
1771599660683,67197.50,0.1488,0.333285,18.4324,1665947.17,1778134.45,-0.032574,302658.39,19.50,349664.35,18.50,745068.05,920879.12,0.00,0.00,0.00,467468.65,1310665.80,0.00,0.00,0.00,631,1660,22,1794.81,20.16,0.977790,0,0,0,0,0,0
1771599661233,67197.50,0.1488,0.335426,18.5428,1873106.09,1097957.08,0.260900,449928.27,0.50,360386.65,18.50,584045.88,1289060.22,0.00,0.00,0.00,33511.39,1064445.69,0.00,0.00,0.00,1055,2210,36,4719.94,138161.73,-0.933932,0,0,1,0,0,0
1771599661764,67200.50,0.1488,0.337683,18.6589,11155612.58,759681.98,0.872486,4464617.56,1.50,147590.16,11.50,9445908.18,1709704.40,0.00,0.00,0.00,59081.16,700600.81,0.00,0.00,0.00,0,631,46,25916.25,138161.74,-0.684098,0,0,1,0,0,0
1771599662300,67200.50,0.1488,0.339664,18.7608,4171828.96,1046194.08,0.599007,1454302.75,0.50,247031.89,16.50,2589393.63,1582435.34,0.00,0.00,0.00,52453.67,993740.42,0.00,0.00,0.00,536,605,47,25916.25,138173.83,-0.684122,0,0,1,0,0,0
1771599662971,67200.50,0.1488,0.341358,18.8477,1867479.58,1376544.83,0.151335,371676.48,0.50,240310.19,16.50,551043.68,1316435.90,0.00,0.00,0.00,276944.61,1099600.22,0.00,0.00,0.00,1207,605,51,26150.78,138193.99,-0.681757,0,0,1,0,0,0
1771599663505,67201.50,0.1488,0.342933,18.9285,9024273.28,68770.94,0.984874,5345529.08,0.50,38869.76,13.50,7917068.53,1107204.74,0.00,0.00,0.00,11612.91,57158.03,0.00,0.00,0.00,0,2210,57,25666.96,238211.78,-0.805464,0,0,1,0,0,0
1771599664121,67217.50,0.1488,0.346179,19.0948,8888445.15,2317135.13,0.586432,4576672.36,16.50,633882.88,20.50,2112300.58,6776144.57,0.00,0.00,0.00,400356.71,1916778.42,0.00,0.00,0.00,616,0,87,37539.30,102574.71,-0.464161,1,0,1,0,1,0
1771599664626,67212.00,0.2976,0.348467,19.2118,1243467.36,10315421.94,-0.784847,237794.28,25.00,2006073.22,5.00,252169.99,753503.10,237794.28,0.00,0.00,8284500.63,2030921.31,0.00,0.00,0.00,631,605,76,26298.41,103560.04,-0.594968,0,1,0,1,0,0
1771599665159,67209.50,0.1488,0.350203,19.3004,1396345.01,5814802.49,-0.612726,249678.48,14.50,1901455.65,1.50,114514.51,1053037.42,228793.07,0.00,0.00,4539768.18,1275034.32,0.00,0.00,0.00,522,622,77,26298.41,103565.42,-0.594985,0,0,0,1,0,0
1771599665842,67208.50,0.1488,0.351560,19.3696,1684638.13,3332741.64,-0.328479,615477.75,23.50,1035310.96,0.50,199847.25,1484790.87,0.00,0.00,0.00,1547874.59,1784867.05,0.00,0.00,0.00,631,1215,76,26298.41,103545.26,-0.594922,0,1,0,1,0,0
1771599666389,67208.50,0.1488,0.351909,19.3874,2029008.00,2698228.74,-0.141567,300600.63,12.50,428326.72,20.50,417532.62,1611475.38,0.00,0.00,0.00,444928.67,2253300.07,0.00,0.00,0.00,522,505,72,26283.65,103541.71,-0.595092,1,0,0,1,0,0
1771599666956,67209.50,0.4464,0.353846,19.4861,3461519.92,1084266.60,0.522958,925050.91,1.50,193380.37,20.50,1278786.39,2182733.53,0.00,0.00,0.00,87862.15,996404.45,0.00,0.00,0.00,505,533,34,12128.05,103641.85,-0.790480,1,0,1,0,1,0
1771599667568,67235.00,0.8924,0.359796,19.7885,2913032.69,3320424.56,-0.065356,417310.18,17.00,687321.77,14.00,198086.13,2714946.56,0.00,0.00,0.00,3120.64,1626539.54,1690764.38,0.00,0.00,0,0,151,4662307.72,100172.19,0.957933,0,0,0,0,0,0
1771599668072,67235.50,0.1487,0.367132,20.1598,2098662.38,1629939.72,0.125710,503891.00,17.50,720664.54,12.50,687217.79,1411444.59,0.00,0.00,0.00,461547.43,1168392.29,0.00,0.00,0.00,504,504,150,4662643.90,100529.88,0.957789,0,0,1,0,0,0
1771599668579,67235.50,0.1487,0.374144,20.5130,3981067.26,2156157.74,0.297351,2271544.56,0.50,720664.54,12.50,2667074.41,1313992.85,0.00,0.00,0.00,613750.12,1542407.62,0.00,0.00,0.00,0,1011,157,4662643.90,200595.73,0.917505,0,0,1,0,0,0
1771599669390,67234.50,0.1487,0.379615,20.7875,293674.48,4526602.75,-0.878150,180664.51,18.50,2483131.09,0.50,1173.11,292501.38,0.00,0.00,0.00,3609933.81,916668.93,0.00,0.00,0.00,1822,0,152,4662492.71,100581.49,0.957766,0,0,0,1,0,0
1771599669793,67234.50,0.1487,0.384559,21.0347,15834.05,10093037.75,-0.996867,13498.25,15.50,6486878.52,0.50,354.97,15479.08,0.00,0.00,0.00,9439376.18,653661.57,0.00,0.00,0.00,504,403,153,4662508.85,100491.44,0.957803,0,0,0,1,0,0
1771599670333,67214.50,1.6366,0.386839,21.1484,1104127.77,12454239.54,-0.837130,229671.13,31.50,4625967.02,20.50,51.75,263678.69,840397.32,0.00,0.00,889307.41,11407530.01,157402.12,0.00,0.00,631,943,57,51073.80,101333.76,-0.329773,1,1,0,1,0,0
1771599670872,67209.50,0.1488,0.388288,21.2206,3301569.11,712397.59,0.645041,1024510.79,11.50,104177.91,15.50,724051.25,2577517.86,0.00,0.00,0.00,98138.33,614259.25,0.00,0.00,0.00,536,1230,73,50884.86,200893.07,-0.595796,0,0,1,0,0,0
1771599671413,67232.00,0.8924,0.392327,21.4214,12715339.90,201218.08,0.968843,6650768.91,22.00,100660.58,32.00,470957.96,12244381.94,0.00,0.00,0.00,43.03,5868.16,195306.88,0.00,0.00,505,0,98,65595.66,100932.77,-0.212199,1,1,1,0,1,0
1771599672009,67286.00,4.1613,0.402150,21.9075,677291.41,54099.88,0.852063,149772.22,34.00,33683.65,14.00,0.00,74994.94,602296.47,0.00,0.00,0.00,34502.75,19597.12,0.00,0.00,0,0,181,188345.95,100975.82,0.301983,0,1,1,0,0,0
1771599672634,67322.00,3.2679,0.415239,22.5501,1437890.07,202844.39,0.752740,225136.67,22.00,92523.60,35.00,0.00,454321.67,983568.40,0.00,0.00,0.00,98284.78,104559.62,0.00,0.00,0,0,281,236556.65,201774.17,0.079352,1,1,1,0,1,0
1771599673036,67342.00,1.1880,0.430086,23.2719,3108935.18,42964.92,0.972737,803452.27,23.00,28371.27,21.00,191387.69,2917547.49,0.00,0.00,0.00,907.85,40838.40,1218.67,0.00,0.00,0,0,291,309052.14,201651.15,0.210300,1,1,1,0,1,0
1771599673638,67369.00,2.9687,0.447421,24.1048,5712173.64,309613.74,0.897169,2505961.63,30.00,225176.92,22.00,0.00,1577531.93,4134641.71,0.00,0.00,0.00,249842.70,59771.04,0.00,0.00,0,0,317,279063.31,100989.36,0.468551,1,1,1,0,1,0
1771599674200,67413.50,10.5320,0.469161,25.1341,2682311.80,1709406.38,0.221532,584423.87,50.50,615921.32,65.50,0.00,0.00,1406512.39,1275799.41,0.00,0.00,0.00,16820.81,1692585.57,0.00,0,0,771,2366985.08,401736.26,0.709804,1,1,1,0,1,0
1771599674735,67423.50,3.7079,0.489986,26.1042,4308817.65,1206664.92,0.562444,580647.16,29.50,663330.72,55.50,0.00,1766075.72,2542741.93,0.00,0.00,0.00,49395.43,59600.15,1097669.34,0.00,0,535,752,2356196.99,401627.35,0.708736,1,1,1,0,1,0
1771599675254,67447.00,0.2965,0.512703,27.1444,3130652.96,396064.03,0.775392,541826.52,20.00,105242.81,41.00,512039.17,2618613.79,0.00,0.00,0.00,6933.08,18360.92,370770.02,0.00,0.00,0,0,622,2192591.00,401607.89,0.690380,1,1,1,0,1,0
1771599675794,67460.00,1.7788,0.536081,28.1949,6941191.19,184824.88,0.948127,2181546.91,13.00,120109.93,30.00,524998.82,6273242.31,142950.06,0.00,0.00,825.79,47113.28,136885.81,0.00,0.00,0,0,573,2188193.36,368254.19,0.711902,1,0,1,0,1,0
1771599676334,67466.50,0.1482,0.559386,29.2220,10731898.41,73186.96,0.986453,2450331.69,16.50,20174.03,25.50,3301743.76,7430154.66,0.00,0.00,0.00,1525.59,39942.31,31719.05,0.00,0.00,540,0,541,2112320.59,470386.27,0.635742,1,0,1,0,1,0
1771599676826,67479.50,0.1482,0.582985,30.2416,10268625.32,259813.44,0.950645,3992519.81,13.50,170559.67,20.50,3975969.17,6292656.15,0.00,0.00,0.00,21267.50,201011.93,37534.01,0.00,0.00,492,0,51,13565.83,169698.04,-0.851953,1,0,1,0,1,0
1771599677389,67500.50,1.6296,0.607763,31.2897,7834349.98,1595155.39,0.661667,1866322.04,21.50,718617.55,18.50,572653.79,7261696.18,0.00,0.00,0.00,200752.66,1235266.91,159135.82,0.00,0.00,563,0,282,381293.55,236314.07,0.234744,0,1,1,0,0,0
1771599677926,67496.50,0.1482,0.630490,32.2310,4048511.90,1100631.04,0.572499,457371.79,0.50,604412.21,24.50,1976412.12,2072099.78,0.00,0.00,0.00,49700.15,954633.04,96297.85,0.00,0.00,0,0,273,377395.60,236563.14,0.229384,1,0,1,0,1,0
1771599678470,67497.50,0.1482,0.652832,33.1378,4249846.24,35143.69,0.983597,2130184.56,1.50,15063.94,20.50,2789516.12,1460163.46,166.66,0.00,0.00,125.55,35018.14,0.00,0.00,0.00,544,537,279,377407.07,239333.87,0.223876,1,0,1,0,1,0
1771599679029,67528.50,2.2213,0.677845,34.1312,4563098.87,4059759.01,0.058373,861292.92,23.50,1284501.08,21.50,282152.90,3819614.44,461331.53,0.00,0.00,9562.42,1540752.69,2509443.90,0.00,0.00,0,0,435,1856044.25,239395.70,0.771508,1,1,0,0,0,0
1771599679556,67541.50,0.1481,0.703832,35.1391,2948455.25,2035098.71,0.183274,888410.93,20.50,1283994.45,8.50,278560.06,2669895.19,0.00,0.00,0.00,1290114.62,497373.50,247610.60,0.00,0.00,0,527,410,1851175.95,137244.10,0.861957,0,1,1,0,0,0
1771599680082,67546.50,0.1480,0.729448,36.1088,8139044.98,1333538.16,0.718443,3091920.94,5.50,1283827.60,3.50,5909403.56,2229641.42,0.00,0.00,0.00,1294363.25,39174.91,0.00,0.00,0.00,0,1053,180,1493834.56,70716.66,0.909601,0,0,1,0,0,0
1771599680668,67549.50,0.1480,0.754424,37.0318,11229463.48,1327393.60,0.788579,3066248.24,1.50,1282436.75,0.50,10272684.82,956778.66,0.00,0.00,0.00,1284829.48,39997.53,2566.58,0.00,0.00,0,1639,191,1495246.52,70770.11,0.909618,0,0,1,0,0,0
1771599681273,67571.00,0.2960,0.780849,37.9844,2233808.13,23772.80,0.978940,309435.08,12.00,10028.26,14.00,354643.46,1879164.66,0.00,0.00,0.00,3555.22,20217.58,0.00,0.00,0.00,0,0,264,2803524.38,70802.01,0.950735,0,0,1,0,0,0
1771599681761,67578.00,1.7757,0.807077,38.9062,5805889.51,38109.26,0.986958,1072831.52,7.00,15630.47,22.00,1756955.04,3665559.03,383375.43,0.00,0.00,12174.14,25561.94,373.18,0.00,0.00,0,0,288,2807525.63,84337.30,0.941673,1,0,1,0,1,0
1771599682294,67623.50,1.0351,0.837611,39.9499,6279956.94,653244.22,0.811561,2589011.47,40.50,117790.17,61.50,34475.38,0.00,6245481.56,0.00,0.00,40801.74,164343.65,229840.76,218258.07,0.00,0,0,514,2753068.79,153118.58,0.894626,1,1,1,0,1,0
1771599682852,67639.00,0.2957,0.868721,40.9815,3864261.34,839345.64,0.643106,625986.53,18.00,175291.78,36.00,1065832.57,2798428.77,0.00,0.00,0.00,199324.63,2310.51,637710.50,0.00,0.00,0,0,520,2859815.32,153118.61,0.898359,1,0,1,0,1,0
1771599683438,67682.00,0.8865,0.904912,42.1423,2010906.02,2254282.66,-0.057061,482988.30,29.00,1727826.54,18.00,217894.76,570089.01,1222922.24,0.00,0.00,15003.73,1796630.83,442648.10,0.00,0.00,0,0,673,3471669.80,1163481.27,0.497975,0,1,0,0,0,0
1771599683990,67689.50,0.1477,0.942314,43.2988,2162660.31,2609812.44,-0.093694,276362.48,9.50,1743536.32,10.50,895307.88,1267352.44,0.00,0.00,0.00,23201.07,1824007.73,762603.64,0.00,0.00,0,552,658,2942747.98,1170821.80,0.430751,0,0,0,0,0,0
1771599684511,67697.00,0.8863,0.979327,44.4016,7551304.43,1824530.06,0.610802,1913500.34,8.00,1727530.01,3.00,3422367.60,4128936.84,0.00,0.00,0.00,1757214.17,67315.88,0.00,0.00,0.00,0,1073,585,2314556.79,1086817.49,0.360954,0,0,1,0,0,0
1771599685027,67699.50,0.1477,1.015488,45.4403,6539686.00,1927290.49,0.544751,3270507.55,0.50,1709056.03,0.50,5134936.20,1404749.80,0.00,0.00,0.00,1779108.22,148182.27,0.00,0.00,0.00,0,1589,197,902449.95,1130439.66,-0.112151,0,0,1,0,0,0
1771599685599,67743.00,12.9903,1.056500,46.5737,2477165.74,4089532.62,-0.245537,619849.40,59.00,1820733.13,49.00,0.00,0.00,812437.80,1664727.94,0.00,0.00,0.00,2547181.25,1542351.37,0.00,1609,0,665,9322964.90,1198706.67,0.772145,1,1,0,1,0,0
1771599686238,67733.00,2.0669,1.096547,47.6366,4294754.51,2858149.09,0.200842,656969.83,29.00,500151.03,42.00,22285.59,2253943.03,2018525.89,0.00,0.00,153079.12,23088.85,1235714.43,1446266.68,0.00,0,0,528,8716789.03,260264.23,0.942016,1,1,1,0,1,0
1771599686670,67740.50,0.1476,1.136152,48.6469,3382317.51,2199478.43,0.211910,450069.83,20.50,500702.05,34.50,1007828.59,2374488.93,0.00,0.00,0.00,84221.75,312980.29,1802276.39,0.00,0.00,432,432,536,8761319.00,260725.77,0.942203,1,1,1,0,1,0
1771599687274,67752.00,1.4760,1.175863,49.6209,2203734.47,1082129.16,0.341343,428268.76,11.00,514513.91,23.00,703977.79,1499756.68,0.00,0.00,0.00,112931.83,783578.42,185618.91,0.00,0.00,0,1036,544,8952104.09,282815.24,0.938751,1,0,1,0,1,0
1771599687740,67738.50,0.1476,1.212933,50.4962,432861.24,6843963.39,-0.881030,245101.98,11.50,1378442.11,8.50,13119.26,419741.98,0.00,0.00,0.00,4941449.81,1902513.58,0.00,0.00,0.00,604,0,567,8951773.72,1012408.62,0.796790,0,0,0,1,0,0
1771599688377,67738.50,0.1476,1.250388,51.3489,732314.29,748904.58,-0.011200,285054.96,10.50,201608.21,23.50,17507.08,714807.21,0.00,0.00,0.00,159547.90,486378.00,102978.68,0.00,0.00,604,0,562,8944197.21,1007369.16,0.797546,1,0,0,0,0,0
1771599688792,67754.50,0.4428,1.288562,52.1864,1655359.15,3356797.75,-0.339462,739716.65,15.50,634157.55,37.50,262247.36,1391500.52,1611.27,0.00,0.00,69559.49,629518.59,2657719.67,0.00,0.00,604,639,203,1688230.29,1005978.85,0.253229,1,0,0,1,0,0
1771599689318,67744.50,0.1476,1.325448,52.9668,937527.10,3602878.03,-0.587029,362650.83,4.50,500155.09,21.50,879068.06,58459.04,0.00,0.00,0.00,2623859.25,894384.65,84634.13,0.00,0.00,466,0,199,1687622.11,1048164.05,0.233738,1,0,0,1,0,0
1771599689850,67744.50,0.1476,1.361182,53.6969,2140253.10,1186296.84,0.286770,885271.14,0.50,300664.44,29.50,1747234.37,393018.73,0.00,0.00,0.00,534291.83,174689.58,477315.44,0.00,0.00,0,0,197,1473339.36,1055180.49,0.165377,1,0,1,0,1,0
1771599690418,67740.50,1.3286,1.395343,54.3720,65689.55,2745484.70,-0.953265,19421.89,16.50,1324762.28,4.50,384.72,50877.68,14427.15,0.00,0.00,2254620.02,490864.68,0.00,0.00,0.00,0,637,204,1473379.33,1038160.54,0.173288,0,0,0,1,0,0
1771599690953,67707.50,2.8062,1.424966,54.9399,1354431.91,6267154.95,-0.644580,250070.32,46.50,2449439.01,29.50,16032.92,327727.30,1010671.69,0.00,0.00,31839.18,402280.34,5833035.43,0.00,0.00,0,0,236,1642082.84,204132.55,0.778864,1,1,0,1,0,0
1771599691458,67699.50,0.1477,1.452770,55.4588,1391596.05,3032142.27,-0.370851,318442.55,20.50,606122.97,19.50,30103.95,584619.24,776872.86,0.00,0.00,1873378.19,1158764.08,0.00,0.00,0.00,2248,521,238,1753358.79,202926.12,0.792539,0,1,0,1,0,0
1771599691959,67693.00,1.7727,1.478736,55.9313,2817914.99,7008894.60,-0.426484,607651.63,30.00,2705050.97,6.00,184748.89,906615.73,1726550.38,0.00,0.00,5307002.63,1597134.94,104757.04,0.00,0.00,0,0,126,490484.16,136993.11,0.563353,0,1,0,1,0,0
1771599692485,67686.50,0.1477,1.502815,56.3595,1140955.78,1669845.45,-0.188163,450108.52,0.50,301185.69,4.50,553060.01,587895.77,0.00,0.00,0.00,1329948.16,339897.29,0.00,0.00,0.00,516,0,131,462389.40,184980.72,0.428516,0,0,0,1,0,0
1771599693042,67686.50,0.1477,1.525958,56.7621,904580.60,1389450.56,-0.211362,417574.22,13.50,249765.20,5.50,29778.78,874801.82,0.00,0.00,0.00,682688.14,706762.42,0.00,0.00,0.00,0,0,120,319018.11,182446.50,0.272345,0,0,0,1,0,0
1771599693569,67685.50,0.1477,1.548122,57.1398,7762.27,11975864.36,-0.998705,5023.14,6.50,7496012.64,0.50,7633.70,128.57,0.00,0.00,0.00,10891200.09,1084664.28,0.00,0.00,0.00,2248,0,114,319995.37,175584.81,0.291397,0,0,0,1,0,0
1771599694089,67645.50,10.2002,1.565768,57.4351,3741396.20,15551580.42,-0.612149,1782740.23,60.50,8259198.69,40.50,0.00,0.00,1719426.16,2021970.04,0.00,0.00,0.00,14741459.01,810121.41,0.00,0,520,103,88889.22,625639.73,-0.751195,1,1,0,1,0,0
1771599694625,67611.50,0.1479,1.578889,57.6516,3436382.48,1301886.19,0.450480,677909.91,19.50,228993.16,21.50,938395.23,2497987.25,0.00,0.00,0.00,444832.75,857053.44,0.00,0.00,0.00,0,0,115,28808.85,794699.69,-0.930034,1,0,1,0,1,0
1771599695144,67611.50,0.1479,1.591068,57.8503,2827222.18,2206157.82,0.123389,606738.04,2.50,1194676.32,0.50,1195279.49,1631942.69,0.00,0.00,0.00,1536270.97,559287.89,110598.95,0.00,0.00,519,0,119,22389.77,794936.72,-0.945212,0,0,1,0,0,0
1771599695700,67611.50,0.1479,1.602113,58.0286,3557989.38,17164.39,0.990398,1613281.62,0.50,5732.40,19.50,3163496.64,394492.74,0.00,0.00,0.00,1363.74,15800.64,0.00,0.00,0.00,556,0,115,22807.31,698297.78,-0.936743,0,0,1,0,0,0
1771599696313,67611.50,0.1479,1.611940,58.1858,1531371.10,607967.83,0.431630,935036.00,21.50,232701.30,18.50,180539.08,1195451.13,155380.90,0.00,0.00,133611.28,474356.56,0.00,0.00,0.00,0,519,111,17259.87,695402.48,-0.951562,0,1,1,0,0,0
1771599696908,67592.00,0.8877,1.618586,58.2913,4432418.78,5685226.91,-0.123824,844878.06,19.00,1644139.96,19.00,213174.15,2803319.07,1415925.56,0.00,0.00,104243.25,5577663.66,3320.00,0.00,0.00,0,0,111,16807.67,694953.13,-0.952772,0,0,0,1,0,0
1771599697562,67580.00,0.2959,1.623165,58.3636,1881449.80,6005745.08,-0.522910,287583.19,24.00,1487843.03,8.00,238587.46,1642862.34,0.00,0.00,0.00,4390973.42,1614771.66,0.00,0.00,0.00,1021,0,98,397649.37,155970.43,0.436543,0,1,0,1,0,0
1771599698069,67579.50,0.1480,1.627513,58.4320,3314206.04,402923.86,0.783207,707756.22,0.50,95454.42,40.50,1601223.12,1712982.91,0.00,0.00,0.00,13036.93,515.79,389371.15,0.00,0.00,558,1075,81,391155.16,37523.22,0.824935,1,0,1,0,1,0
1771599698648,67582.50,0.1480,1.631416,58.4932,9904677.57,43582.26,0.991238,4902039.42,3.50,16673.06,26.50,7952171.46,1952506.11,0.00,0.00,0.00,2708.96,11105.23,29768.07,0.00,0.00,558,654,86,385135.96,41585.68,0.805092,1,0,1,0,1,0
1771599699200,67591.50,0.4438,1.634898,58.5476,17039895.37,243081.71,0.971870,4537643.16,1.50,152482.63,71.50,11746209.63,5293685.74,0.00,0.00,0.00,135.19,877.61,61.54,242007.36,0.00,595,0,88,383859.46,42362.86,0.801217,1,0,1,0,1,0
1771599699767,67611.50,0.1479,1.639620,58.6211,8299511.53,905110.71,0.803336,4451306.98,19.50,314446.29,50.50,776087.77,7523423.76,0.00,0.00,0.00,703.17,61.54,581415.29,322930.71,0.00,519,0,97,384217.08,63072.77,0.717978,1,0,1,0,1,0
1771599700314,67635.00,0.8871,1.644282,58.6934,3272998.49,2923754.52,0.056359,608861.64,26.00,1105811.31,31.00,78958.21,2258877.40,935162.88,0.00,0.00,301672.69,618873.44,2003208.40,0.00,0.00,1075,0,112,431752.58,736182.74,-0.260657,1,1,0,0,0,0
1771599700828,67626.50,0.1479,1.645779,58.7165,2431131.43,1922791.18,0.116755,732288.67,14.50,578968.27,0.50,401797.03,2029334.40,0.00,0.00,0.00,1688842.76,233948.42,0.00,0.00,0.00,514,0,79,69314.30,723056.95,-0.825046,0,0,0,0,0,0
1771599701354,67626.50,0.1479,1.646287,58.7244,6364686.89,246311.82,0.925484,3997822.57,0.50,180807.55,0.50,4867453.86,1497233.03,0.00,0.00,0.00,245484.55,827.27,0.00,0.00,0.00,586,526,72,70206.90,701890.63,-0.818140,0,0,1,0,0,0
1771599701927,67637.50,0.1478,1.647862,58.7487,14803357.82,85292.38,0.988543,6258586.80,11.50,58910.51,48.50,5252667.02,9550690.81,0.00,0.00,0.00,220.51,135.30,84936.56,0.00,0.00,586,1056,78,68477.43,802316.02,-0.842724,1,0,1,0,1,0
1771599702535,67695.50,3.1021,1.654718,58.8541,487565.66,894337.48,-0.294356,115047.19,17.50,157212.65,38.50,0.00,467627.19,19938.46,0.00,0.00,0.00,43425.90,850911.58,0.00,0.00,505,0,115,178537.41,822400.98,-0.643260,1,0,0,1,0,0
1771599703083,67725.00,0.5906,1.664243,58.9994,2595623.25,927545.75,0.473459,816394.21,19.00,160787.35,24.00,113686.29,1827090.33,654846.63,0.00,0.00,379966.15,526238.04,21341.56,0.00,0.00,432,532,114,194593.22,825075.11,-0.618321,1,0,1,0,1,0
1771599703594,67725.50,0.4430,1.673269,59.1361,1546726.67,824481.87,0.304589,669418.02,19.50,194756.53,22.50,281694.41,1265032.27,0.00,0.00,0.00,14468.92,655225.90,154787.05,0.00,0.00,432,637,114,138234.03,657211.76,-0.652436,1,0,1,0,1,0
1771599704218,67750.50,0.1476,1.684511,59.3048,2744219.70,595593.31,0.643337,1075744.08,20.50,107258.23,22.50,332635.92,2411583.78,0.00,0.00,0.00,12268.01,122398.52,460926.78,0.00,0.00,1070,568,322,158988.45,3416697.41,-0.911072,1,1,1,0,1,0
