ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771599916702,67282.50,0.1486,-0.375991,-20.6058,91123.87,15514934.98,-0.988322,39804.03,50.50,6425192.09,11.50,858.49,11.44,48836.36,41417.58,0.00,2655837.84,12859097.14,0.00,0.00,0.00,164,17031.88,693940.05,-0.952088,0,1,0,1,0,1
1771599917279,67268.50,1.0406,-0.386511,-21.1320,226454.50,8086076.57,-0.945515,89726.40,28.50,1603099.28,13.50,8632.46,72645.93,145176.12,0.00,0.00,3207529.32,4878547.25,0.00,0.00,0.00,178,17055.60,697894.48,-0.952289,0,1,0,1,0,1
1771599917876,67262.50,0.7434,-0.398230,-21.7139,344609.28,8636543.14,-0.923259,89726.40,22.50,1425176.18,3.50,53274.58,210628.96,80705.74,0.00,0.00,6337885.50,2298657.65,0.00,0.00,0.00,167,16244.59,558413.54,-0.943463,0,1,0,1,0,1
1771599918414,67260.50,0.1487,-0.412839,-22.4327,362984.53,1186199.53,-0.531386,164314.39,20.50,392108.09,0.50,131276.06,231708.47,0.00,0.00,0.00,863576.81,322622.72,0.00,0.00,0.00,73,10065.58,122994.94,-0.848707,0,1,0,1,0,1
1771599918941,67269.50,0.1487,-0.426689,-23.1074,7538477.34,1090061.05,0.747336,2433686.60,8.50,360110.02,14.50,7174914.43,363562.91,0.00,0.00,0.00,96633.11,993427.94,0.00,0.00,0.00,66,9788.30,13027.00,-0.141953,0,0,1,0,0,0
1771599919489,67259.00,3.2709,-0.441366,-23.8150,1042886.97,3160522.07,-0.503790,117866.48,17.00,597420.55,29.00,0.00,659697.37,383189.60,0.00,0.00,0.00,1702330.39,1458191.68,0.00,0.00,109,7754.86,104501.48,-0.861837,1,0,0,1,0,0
1771599920121,67249.50,0.1487,-0.456407,-24.5323,3209710.01,5408183.09,-0.255106,613200.33,29.50,868016.73,1.50,18977.03,643191.85,2547541.12,0.00,0.00,3937508.02,1470675.08,0.00,0.00,0.00,93,15424.90,103445.09,-0.740474,0,1,0,1,0,1
1771599920673,67232.00,5.3546,-0.472767,-25.3032,1258175.65,4387720.22,-0.554304,500632.99,37.00,1446451.33,18.00,0.00,251472.48,1006703.16,0.00,0.00,0.00,1585009.83,2802710.40,0.00,0.00,122,15773.16,530693.62,-0.942272,0,1,0,1,0,1
1771599921174,67226.50,0.1488,-0.489451,-26.0795,794253.99,7238753.53,-0.802252,280607.86,25.50,961118.82,15.50,9977.78,266092.93,518183.28,0.00,0.00,2566924.15,4671829.37,0.00,0.00,0.00,132,17373.00,534331.41,-0.937021,0,1,0,1,0,1
1771599921678,67200.00,0.5952,-0.509471,-26.9975,1478081.60,4414965.84,-0.498364,706820.03,19.00,959235.35,15.00,159502.36,1318539.61,39.63,0.00,0.00,292694.45,4122271.38,0.00,0.00,0.00,172,17806.13,595961.17,-0.941978,0,0,0,1,0,0
1771599922235,67203.50,0.4464,-0.527211,-27.7987,2972233.23,1453615.75,0.343125,1252794.47,1.50,593142.14,19.50,2000386.21,971847.02,0.00,0.00,0.00,468491.96,985123.79,0.00,0.00,0.00,171,17720.67,645525.27,-0.946564,0,0,1,0,0,0
1771599922782,67208.50,0.7440,-0.544079,-28.5497,6331330.87,1372430.73,0.643699,1811527.35,6.50,282020.09,23.50,5703327.50,628003.37,0.00,0.00,0.00,177442.74,1194987.99,0.00,0.00,0.00,123,16304.54,564289.82,-0.943835,1,0,1,0,0,0
1771599923311,67215.00,0.2976,-0.559942,-29.2463,9336060.73,823894.67,0.837815,2360706.85,9.00,180640.96,16.00,7986690.32,1349370.41,0.00,0.00,0.00,200.98,823693.69,0.00,0.00,0.00,123,6405.32,564197.68,-0.977549,0,0,1,0,0,0
1771599923856,67215.50,0.1488,-0.575548,-29.9225,1687283.45,2225965.09,-0.137656,538927.18,0.50,594888.45,18.50,1331241.43,356042.02,0.00,0.00,0.00,1038851.89,1187113.20,0.00,0.00,0.00,66,4102.71,129016.77,-0.938361,0,0,0,1,0,0
1771599924405,67223.00,0.2975,-0.590254,-30.5514,4648514.18,3719531.29,0.111016,674370.01,6.00,804643.87,10.00,4414427.30,234086.87,0.00,0.00,0.00,1337077.76,2382453.53,0.00,0.00,0.00,96,6469.59,116943.37,-0.895155,0,0,0,0,0,0
1771599924968,67223.50,0.1488,-0.604608,-31.1575,4144094.92,1301525.06,0.521992,2828786.19,0.50,593566.89,13.50,3073330.39,1070764.53,0.00,0.00,0.00,204377.23,1097147.83,0.00,0.00,0.00,74,2615.56,152867.24,-0.966356,0,0,1,0,0,0
1771599925478,67223.50,0.1488,-0.618811,-31.7497,7633053.53,180728.47,0.953741,2556401.96,0.50,157793.41,22.50,4715709.74,2917343.79,0.00,0.00,0.00,5895.56,173709.18,1123.73,0.00,0.00,89,2588.01,491136.84,-0.989516,1,0,1,0,0,0
1771599926011,67243.00,0.2974,-0.626343,-32.0607,4984253.80,5757004.63,-0.071942,1169668.10,20.00,943330.31,23.00,974139.91,4010113.89,0.00,0.00,0.00,624796.86,4201092.45,931115.31,0.00,0.00,121,4347.70,598904.27,-0.985586,1,1,0,0,0,0
1771599926565,67240.50,0.1487,-0.634313,-32.3875,1121504.78,8729378.19,-0.772304,299984.65,17.50,2371721.80,2.50,376075.57,745429.22,0.00,0.00,0.00,5839249.59,2890128.59,0.00,0.00,0.00,119,8380.29,598774.55,-0.972395,0,0,0,1,0,0
1771599927085,67233.50,0.1487,-0.642650,-32.7268,533336.51,5903491.46,-0.834286,133983.09,21.50,1233876.77,9.50,187469.12,345867.39,0.00,0.00,0.00,5240795.60,662695.87,0.00,0.00,0.00,118,8811.30,599749.54,-0.971042,0,1,0,1,0,1
1771599927641,67233.50,0.1487,-0.650642,-33.0497,784477.88,1684105.26,-0.364431,443575.77,0.50,371237.12,23.50,628662.78,155815.10,0.00,0.00,0.00,217906.15,1466199.11,0.00,0.00,0.00,68,6564.76,498136.09,-0.973986,1,0,0,1,0,0
1771599928340,67245.00,0.8923,-0.657081,-33.3082,9500001.62,1941004.40,0.660693,4082331.49,11.00,649058.61,22.00,3541048.45,5958953.18,0.00,0.00,0.00,187480.40,1753524.00,0.00,0.00,0.00,64,7786.48,125926.38,-0.883534,1,0,1,0,0,0
1771599929347,67245.00,1.4871,-0.659536,-33.4063,487472.69,12173797.39,-0.922998,109243.71,21.00,2731039.16,7.00,11.43,406372.49,81088.77,0.00,0.00,9037413.35,3113069.61,23314.44,0.00,0.00,45,10460.39,27418.86,-0.447698,0,1,0,1,0,1
1771599929853,67240.50,0.1487,-0.662075,-33.5075,1423556.27,4609636.95,-0.528092,1059776.27,27.50,923230.59,8.50,143058.79,201610.25,1078887.24,0.00,0.00,3277309.59,1332327.36,0.00,0.00,0.00,52,35156.00,44228.86,-0.114290,0,1,0,1,0,1
1771599930357,67241.50,0.1487,-0.664228,-33.5932,816394.22,2896294.47,-0.560214,462645.65,0.50,406729.99,14.50,622085.57,194308.65,0.00,0.00,0.00,1138696.51,1757597.96,0.00,0.00,0.00,50,36582.22,43301.08,-0.084108,0,0,0,1,0,0
1771599930902,67240.50,0.1487,-0.666218,-33.6723,100486.36,8176878.88,-0.975720,75032.73,13.50,2673367.17,2.50,11089.84,89396.52,0.00,0.00,0.00,6622408.55,1554470.33,0.00,0.00,0.00,54,70155.04,43301.08,0.236690,0,0,0,1,0,0
1771599931434,67226.50,0.1488,-0.670693,-33.8495,139952.23,14193316.78,-0.980472,75791.47,32.50,5214783.63,14.50,231.24,11418.27,128302.72,0.00,0.00,4132463.59,10060853.19,0.00,0.00,0.00,66,69643.98,47701.81,0.186987,0,1,0,1,0,1
1771599931963,67222.50,1.3388,-0.675250,-34.0292,453251.72,11434102.40,-0.923742,136082.48,43.50,3461473.19,4.50,12.77,4258.47,448980.48,0.00,0.00,5426509.06,6007593.34,0.00,0.00,0.00,66,67785.26,30073.34,0.385372,0,1,0,1,0,1
1771599932482,67200.50,0.1488,-0.678551,-34.1589,140162.21,6763267.30,-0.959393,52488.42,26.50,3128347.23,17.50,21826.07,37663.27,80672.87,0.00,0.00,1273058.88,5490208.43,0.00,0.00,0.00,84,197739.99,22067.22,0.799213,0,1,0,1,0,1
1771599933000,67198.50,0.1488,-0.681332,-34.2679,34141.21,8974891.63,-0.992421,17427.68,16.50,3689351.70,2.50,5928.19,28213.02,0.00,0.00,0.00,6416564.65,2558326.98,0.00,0.00,0.00,81,170538.13,9026.90,0.899458,0,0,0,1,0,0
1771599933503,67181.50,0.1489,-0.684681,-34.3987,1841771.11,4512967.85,-0.420347,501537.33,14.50,1042035.41,17.50,122589.78,1719181.33,0.00,0.00,0.00,1103705.15,3409262.70,0.00,0.00,0.00,111,171218.75,36429.28,0.649125,0,0,0,1,0,0
1771599934053,67210.50,4.0172,-0.684055,-34.3743,12242864.44,1557861.65,0.774235,1931858.05,28.50,314800.82,31.50,0.00,6525778.57,5717085.87,0.00,0.00,0.00,608620.42,949241.24,0.00,0.00,126,187156.01,38912.19,0.655748,1,1,1,0,0,0
1771599934575,67214.50,0.1488,-0.682606,-34.3177,2171327.79,5207121.33,-0.411441,342188.34,16.50,893012.84,6.50,383740.20,1787587.59,0.00,0.00,0.00,2170086.75,3037034.57,0.00,0.00,0.00,155,342124.40,159917.09,0.362933,0,0,0,1,0,0
1771599935138,67223.50,0.1488,-0.679838,-34.2093,7015400.95,1699722.81,0.609937,1742055.52,8.50,345849.81,18.50,6268070.02,747330.92,0.00,0.00,0.00,105237.69,1594485.12,0.00,0.00,0.00,143,341387.56,159677.10,0.362649,0,0,1,0,0,0
1771599935719,67230.50,0.1487,-0.675818,-34.0516,5168092.94,5739727.92,-0.052406,1117774.41,2.50,1481523.64,10.50,4861623.02,306469.92,0.00,0.00,0.00,2019276.16,3720451.77,0.00,0.00,0.00,128,207452.83,162294.25,0.122134,0,0,0,0,0,0
1771599936273,67231.50,0.1487,-0.668928,-33.7797,989220.24,1948837.31,-0.326616,376890.58,25.50,321699.04,17.50,568400.25,43929.42,376890.58,0.00,0.00,776995.93,1171841.38,0.00,0.00,0.00,111,207186.07,154155.58,0.146760,0,1,0,1,0,1
1771599937310,67249.50,0.1487,-0.660250,-33.4348,11961620.57,718078.26,0.886736,1707606.07,17.50,147010.68,25.50,4113141.10,7848479.47,0.00,0.00,0.00,86584.26,395047.07,236446.93,0.00,0.00,56,2726.35,55978.92,-0.907117,1,0,1,0,0,0
1771599937901,67251.50,0.1487,-0.651686,-33.0917,6543951.56,2912914.28,0.383958,3058633.32,0.50,769019.87,19.50,5433343.49,1086005.07,24603.01,0.00,0.00,702417.57,2193513.31,16983.41,0.00,0.00,57,11305.70,53013.46,-0.648450,0,0,1,0,0,0
1771599938490,67251.50,0.1487,-0.644009,-32.7819,6056896.49,78189.25,0.974511,2480394.42,0.50,77624.95,0.50,4001281.05,2055615.45,0.00,0.00,0.00,78057.41,131.84,0.00,0.00,0.00,52,11066.60,50229.64,-0.638914,0,0,1,0,0,0
1771599939125,67251.50,0.1487,-0.633004,-32.3340,6613047.77,74946.38,0.977588,2421871.93,0.50,74357.17,0.50,3328575.46,3284472.31,0.00,0.00,0.00,74811.84,134.53,0.00,0.00,0.00,46,13771.66,50233.01,-0.569667,0,0,1,0,0,0
1771599940146,67281.50,0.1486,-0.618042,-31.7178,2110876.71,1332461.76,0.226064,770470.52,29.50,705236.98,10.50,571978.30,90019.88,1448878.53,0.00,0.00,409077.80,828711.96,94672.00,0.00,0.00,506,91413.46,6994011.06,-0.974197,0,1,1,0,0,0
1771599940740,67280.50,0.1486,-0.603100,-31.0942,3128214.20,1159987.17,0.458987,618595.60,20.50,593675.29,16.50,286950.20,2841264.01,0.00,0.00,0.00,494879.91,665107.26,0.00,0.00,0.00,525,298628.13,6994918.01,-0.918112,0,1,1,0,0,0
1771599941286,67280.50,0.1486,-0.587774,-30.4459,5124078.96,167978.55,0.936517,771003.91,0.50,120001.05,0.50,2905909.64,2218169.32,0.00,0.00,0.00,156640.27,11338.28,0.00,0.00,0.00,530,299786.71,6995438.09,-0.917813,0,0,1,0,0,0
1771599941819,67292.50,0.1486,-0.573253,-29.8236,10484117.99,283454.88,0.947350,2791230.56,12.50,138822.34,37.50,3618281.97,6865836.02,0.00,0.00,0.00,10105.48,54.52,273294.87,0.00,0.00,553,446606.27,6995437.43,-0.879978,1,0,1,0,0,0
1771599942369,67335.50,0.1485,-0.553998,-28.9864,1063402.11,2208581.35,-0.349995,126583.95,16.50,308102.42,11.50,512794.35,333054.66,217553.10,0.00,0.00,553420.72,898639.39,756521.23,0.00,0.00,654,7107093.57,6995822.36,0.007890,0,0,0,1,0,0
1771599942893,67355.50,0.1485,-0.532383,-28.0301,7476277.33,213200.47,0.944547,3015542.09,20.50,75020.60,31.50,552965.09,6923312.24,0.00,0.00,0.00,11.45,9837.58,203351.44,0.00,0.00,205,7105523.88,1927.02,0.999458,1,1,1,0,0,0
1771599943454,67368.00,0.2969,-0.509249,-26.9874,1254913.83,2862256.85,-0.390400,195663.75,9.00,602991.45,25.00,443487.80,811426.04,0.00,0.00,0.00,170724.33,996594.81,1694937.71,0.00,0.00,213,6997433.47,2942.22,0.999159,1,0,0,1,0,0
1771599943980,67368.50,0.1484,-0.487478,-25.9882,1426999.09,2236804.07,-0.221029,510131.47,20.50,1106018.79,18.50,241071.13,1185927.96,0.00,0.00,0.00,200066.54,2013701.58,23035.94,0.00,0.00,200,7041735.46,1482.24,0.999579,0,1,0,1,0,1
1771599944498,67368.50,0.1484,-0.465401,-24.9573,1103267.33,2914912.14,-0.450862,291739.24,9.50,981462.68,18.50,366799.37,736467.96,0.00,0.00,0.00,393801.01,2521111.13,0.00,0.00,0.00,189,6893558.16,1841.98,0.999466,0,0,0,1,0,0
1771599945008,67388.00,0.2968,-0.441585,-23.8255,2775616.10,4142504.54,-0.197581,905650.90,19.00,695618.30,14.00,575269.92,2200346.19,0.00,0.00,0.00,849637.83,3292866.71,0.00,0.00,0.00,229,7234808.12,1802.28,0.999502,0,0,0,1,0,0
1771599945528,67380.00,0.5936,-0.418247,-22.6970,1629912.23,14923762.15,-0.803075,601386.68,28.00,2781731.82,6.00,36627.90,930536.07,662748.26,0.00,0.00,11415066.90,3508695.25,0.00,0.00,0.00,88,496876.31,1444.31,0.994203,0,1,0,1,0,1
1771599946033,67373.50,0.1484,-0.398515,-21.7280,1123451.19,6205107.75,-0.693405,293107.30,14.50,710621.62,4.50,292254.69,831196.51,0.00,0.00,0.00,3485130.70,2719977.06,0.00,0.00,0.00,104,502393.57,3755.76,0.985159,0,0,0,1,0,0
1771599946645,67370.50,0.1484,-0.380283,-20.8210,377205.26,13432293.41,-0.945370,155841.72,25.50,3386523.24,0.50,398.81,115747.60,261058.85,0.00,0.00,9970862.55,3461430.86,0.00,0.00,0.00,98,501722.07,2830.86,0.988779,0,1,0,1,0,1
1771599947163,67368.50,0.1484,-0.362074,-19.9040,19939.76,12629062.55,-0.996847,15288.22,19.50,3299194.25,2.50,220.28,18224.48,1494.99,0.00,0.00,10376375.86,2252686.69,0.00,0.00,0.00,89,350300.13,3024.21,0.982881,0,0,0,1,0,0
1771599947734,67362.00,0.8907,-0.344213,-18.9941,58277.65,18596495.67,-0.993752,54849.04,51.00,6060388.59,7.00,212.17,121.22,3095.22,54849.04,0.00,14730115.25,3866380.42,0.00,0.00,0.00,78,283850.15,3308.46,0.976957,0,1,0,1,0,1
1771599948264,67317.50,1.0398,-0.330659,-18.2969,976114.00,8395055.28,-0.791677,216307.74,27.50,1136536.41,11.50,92391.48,273491.05,610231.47,0.00,0.00,2508328.88,4875987.43,1010738.97,0.00,0.00,89,8868.68,20532.49,-0.396713,0,1,0,1,0,1
1771599948821,67297.00,2.6747,-0.318747,-17.6795,3862733.89,14219152.92,-0.572751,853958.17,25.00,2962004.48,17.00,3037.38,2443046.17,1416650.34,0.00,0.00,1038761.09,12301171.30,879220.53,0.00,0.00,112,8888.85,322665.74,-0.946381,0,1,0,1,0,1
1771599949352,67287.00,0.2972,-0.307538,-17.0947,2151833.21,10235755.27,-0.652582,600726.91,11.00,2013032.13,14.00,763670.92,1388162.29,0.00,0.00,0.00,3828158.27,6407597.00,0.00,0.00,0.00,115,1662.98,392394.73,-0.991560,0,0,0,1,0,0
1771599949863,67286.50,0.1486,-0.296162,-16.4973,2494102.52,1975716.37,0.115975,855776.10,18.50,775346.87,18.50,550233.98,1943868.54,0.00,0.00,0.00,305597.77,1670118.60,0.00,0.00,0.00,116,204466.81,392322.64,-0.314777,0,0,0,0,0,0
1771599950384,67286.50,0.1486,-0.284444,-15.8781,1173295.33,2024226.17,-0.266122,301967.40,18.50,348092.25,17.50,215742.19,957553.14,0.00,0.00,0.00,208468.40,1815757.78,0.00,0.00,0.00,113,204344.84,392190.47,-0.314894,0,0,0,1,0,0
1771599950949,67286.50,0.1486,-0.273590,-15.3011,703371.98,1921023.43,-0.463974,125509.13,8.50,424549.09,15.50,349931.43,353440.55,0.00,0.00,0.00,200763.50,1720259.93,0.00,0.00,0.00,83,223944.30,391815.29,-0.272624,0,0,0,1,0,0
1771599951989,67283.50,0.1486,-0.262676,-14.7177,210331.73,13853879.94,-0.970090,138885.27,21.50,4654915.03,0.50,67373.02,142958.71,0.00,0.00,0.00,11572047.27,2281832.68,0.00,0.00,0.00,34,274840.61,885.48,0.993577,0,1,0,1,0,1
1771599952514,67283.50,0.1486,-0.251448,-14.1143,215603.65,545005.35,-0.433076,123946.76,4.50,152070.40,2.50,206449.46,9154.19,0.00,0.00,0.00,285637.97,259367.38,0.00,0.00,0.00,235,6801417.36,904.99,0.999734,0,0,0,1,0,0
1771599953067,67283.50,0.1486,-0.241509,-13.5775,1504966.08,1693538.79,-0.058957,640327.41,22.50,320850.67,15.50,494613.80,1010352.28,0.00,0.00,0.00,164541.63,1528997.16,0.00,0.00,0.00,277,6799998.95,125903.15,0.963643,0,1,0,0,0,0
1771599953618,67275.50,0.1486,-0.232843,-13.1074,1040404.33,8398195.16,-0.779543,182599.17,27.50,1379374.88,5.50,1446.30,744236.17,294721.85,0.00,0.00,6283604.41,2114590.74,0.00,0.00,0.00,280,6780040.27,126400.31,0.963396,0,1,0,1,0,1
1771599954228,67275.50,0.1486,-0.225432,-12.7039,1646974.16,1132411.95,0.185135,350178.45,19.50,222392.93,0.50,490026.07,1156948.10,0.00,0.00,0.00,346792.02,785619.93,0.00,0.00,0.00,275,6730186.65,126357.82,0.963142,0,0,1,0,0,0
1771599954785,67275.50,0.1486,-0.217434,-12.2671,1375814.06,647911.93,0.359684,414808.90,0.50,260941.84,10.50,526741.55,849072.51,0.00,0.00,0.00,19114.19,628797.73,0.00,0.00,0.00,266,6728743.33,126217.87,0.963175,0,0,1,0,0,0
1771599955310,67275.50,0.1486,-0.209236,-11.8178,41855.49,4468928.96,-0.981442,23796.52,19.50,1052730.14,0.50,14280.41,27575.08,0.00,0.00,0.00,1422519.01,3046409.96,0.00,0.00,0.00,65,263.73,146306.19,-0.996401,0,0,0,1,0,0
1771599955850,67275.50,0.1486,-0.202503,-11.4478,1083.62,6611912.22,-0.999672,242.79,19.50,2773053.48,0.50,515.29,568.33,0.00,0.00,0.00,3883140.47,2728771.75,0.00,0.00,0.00,16,224.70,21347.05,-0.979167,0,0,0,1,0,0
1771599956467,67249.50,0.1487,-0.198262,-11.2142,3064224.35,7184648.67,-0.402037,607997.14,28.50,2689200.00,26.50,418246.51,1317717.01,1328260.84,0.00,0.00,567496.66,3151830.60,3465321.40,0.00,0.00,44,1931.47,28362.40,-0.872484,1,1,0,1,0,1
1771599957087,67250.50,0.1487,-0.193635,-10.9588,5096587.93,3913378.35,0.131322,2535986.74,0.50,689093.27,25.50,2788286.24,2308301.69,0.00,0.00,0.00,77860.04,3071401.77,764116.54,0.00,0.00,41,1843.33,28362.40,-0.877948,1,0,1,0,0,0
1771599957689,67250.50,0.1487,-0.188726,-10.6875,393596.13,4120266.77,-0.825606,119854.97,0.50,859997.05,0.50,266178.70,127417.43,0.00,0.00,0.00,2271111.44,1849155.33,0.00,0.00,0.00,42,1813.73,44578.84,-0.921810,0,0,0,1,0,0
1771599958213,67249.50,0.1487,-0.183647,-10.4062,98633.43,9564624.74,-0.979586,34658.59,3.50,5879342.68,0.50,98422.98,210.44,0.00,0.00,0.00,7861022.18,1703602.56,0.00,0.00,0.00,45,97471.49,24490.53,0.598391,0,0,0,1,0,0
1771599958724,67249.50,0.1487,-0.179199,-10.1595,295961.56,4456724.29,-0.875455,145031.78,20.50,1212454.96,0.50,98529.90,197431.65,0.00,0.00,0.00,2072716.47,2384007.82,0.00,0.00,0.00,45,97466.10,24490.53,0.598373,0,1,0,1,0,1
1771599959283,67249.50,0.1487,-0.178945,-10.1454,1178669.34,1554573.28,-0.137530,673537.10,20.50,405935.79,0.50,499185.52,679483.82,0.00,0.00,0.00,1019479.05,535094.24,0.00,0.00,0.00,13,95739.82,16812.50,0.701250,0,1,0,1,0,1
1771599959833,67259.50,0.1487,-0.178581,-10.1252,7659001.13,2477220.13,0.511214,2217377.76,9.50,397742.09,9.50,7511601.60,147399.53,0.00,0.00,0.00,1164210.54,1313009.59,0.00,0.00,0.00,54,297484.85,91811.96,0.528319,0,0,1,0,0,0
1771599960440,67246.50,0.1487,-0.179569,-10.1800,1115120.16,7846034.78,-0.751121,455624.78,22.50,1277482.31,11.50,276549.92,838570.23,0.00,0.00,0.00,3098553.36,4747481.41,0.00,0.00,0.00,65,331209.38,78695.33,0.616031,0,1,0,1,0,1
1771599961045,67246.50,0.1487,-0.178575,-10.1249,93258.25,6858497.51,-0.973170,34471.45,3.50,1916025.06,0.50,81515.20,11743.05,0.00,0.00,0.00,4664996.87,2193500.65,0.00,0.00,0.00,59,238663.26,78700.04,0.504038,0,0,0,1,0,0
1771599961549,67246.50,0.1487,-0.177406,-10.0600,3422127.79,1154020.45,0.495637,896627.90,18.50,443160.42,0.50,1429282.57,1992845.23,0.00,0.00,0.00,539728.79,614291.66,0.00,0.00,0.00,64,260796.13,78700.04,0.536372,0,0,1,0,0,0
1771599962134,67251.50,0.1487,-0.175515,-9.9549,6707747.02,2056930.15,0.530632,2272856.99,1.50,487515.17,22.50,6515679.28,192067.74,0.00,0.00,0.00,100728.83,1956201.32,0.00,0.00,0.00,70,274956.65,78945.51,0.553857,1,0,1,0,0,0
1771599962676,67251.50,0.1487,-0.173455,-9.8403,1849724.03,485401.74,0.584261,507250.72,14.50,101406.19,14.50,570155.97,1279568.06,0.00,0.00,0.00,195473.07,289928.67,0.00,0.00,0.00,34,73219.02,8071.24,0.801422,0,0,1,0,0,0
1771599963285,67250.50,0.1487,-0.171309,-9.7209,456412.65,4446137.78,-0.813806,155802.99,15.50,1754676.10,0.50,60041.29,396371.36,0.00,0.00,0.00,3076327.29,1369810.49,0.00,0.00,0.00,36,73207.58,42331.56,0.267234,0,0,0,1,0,0
1771599963794,67250.50,0.1487,-0.169625,-9.6272,1984175.74,456172.93,0.626141,475186.45,6.50,260887.82,15.50,721956.90,1262218.84,0.00,0.00,0.00,22807.54,433365.40,0.00,0.00,0.00,27,39639.08,38926.22,0.009073,0,0,1,0,0,0
1771599964297,67263.50,0.1487,-0.165410,-9.3923,6389664.95,5014645.33,0.120570,942205.34,12.50,893470.22,5.50,4391722.94,1997942.01,0.00,0.00,0.00,2246288.60,2768356.73,0.00,0.00,0.00,49,61913.23,41415.82,0.198370,0,0,1,0,0,0
1771599964821,67251.50,0.1487,-0.162316,-9.2196,311333.96,13518433.32,-0.954976,102238.58,33.50,2667818.04,12.50,145.25,46989.79,264198.92,0.00,0.00,7678599.18,5839834.14,0.00,0.00,0.00,41,30781.58,41415.82,-0.147294,0,1,0,1,0,1
1771599965387,67224.00,1.7851,-0.162022,-9.2032,6330264.65,3543455.47,0.282245,1352131.95,26.00,692929.75,7.00,299550.97,2362399.62,3668314.07,0.00,0.00,738435.45,2487474.28,317545.74,0.00,0.00,107,31023.61,713799.36,-0.916695,0,1,1,0,0,0
1771599965980,67235.00,0.2975,-0.162481,-9.2288,3799272.83,2322467.00,0.241240,539473.06,6.00,593395.41,18.00,2841042.03,958230.80,0.00,0.00,0.00,161228.89,1920967.90,240270.21,0.00,0.00,102,31135.90,678715.56,-0.912275,0,0,1,0,0,0
1771599966500,67249.00,0.2974,-0.159397,-9.0566,5120242.43,5874493.68,-0.068601,891147.29,20.00,1168712.77,20.00,1800265.54,3319976.89,0.00,0.00,0.00,1766744.34,3355717.05,752032.29,0.00,0.00,115,48547.54,682189.33,-0.867127,1,1,0,0,0,0
1771599967097,67247.50,0.4461,-0.154566,-8.7865,427086.80,6460740.93,-0.875988,180294.14,30.50,1372168.77,1.50,67058.55,141315.38,218712.87,0.00,0.00,2939616.16,3521124.77,0.00,0.00,0.00,94,17975.78,724423.27,-0.951574,0,1,0,1,0,1
1771599967707,67242.50,0.1487,-0.150100,-8.5364,666676.96,6873202.37,-0.823160,220014.33,21.50,1186901.95,11.50,51596.94,335153.80,279926.23,0.00,0.00,3385738.30,3487464.07,0.00,0.00,0.00,94,17930.05,735099.27,-0.952379,0,1,0,1,0,1
1771599968319,67235.50,0.1487,-0.146093,-8.3117,288894.21,2855994.75,-0.816277,115001.63,16.50,880111.17,0.50,49942.06,238952.15,0.00,0.00,0.00,2380138.56,475856.19,0.00,0.00,0.00,36,19120.13,65013.72,-0.545483,0,0,0,1,0,0
1771599968835,67235.50,0.1487,-0.140563,-8.0012,941731.04,3798113.17,-0.602632,414712.33,16.50,860434.21,17.50,54832.05,886898.99,0.00,0.00,0.00,1065916.95,2732196.22,0.00,0.00,0.00,36,18918.44,67401.47,-0.561667,0,0,0,1,0,0
1771599969370,67235.50,0.1487,-0.132487,-7.5470,455527.59,1817828.27,-0.599247,169187.46,0.50,593406.85,17.50,171525.79,284001.80,0.00,0.00,0.00,333795.39,1484032.88,0.00,0.00,0.00,21,1262.70,63920.30,-0.961257,0,0,0,1,0,0
1771599969920,67235.50,0.1487,-0.124112,-7.0749,1437506.53,2252339.37,-0.220831,491734.39,14.50,713353.61,19.50,157952.53,1279554.00,0.00,0.00,0.00,429236.35,1823103.03,0.00,0.00,0.00,25,12009.02,90236.61,-0.765095,0,0,0,1,0,0
1771599970539,67235.50,0.1487,-0.115515,-6.5893,2760150.24,484882.87,0.701154,798871.19,11.50,104157.88,16.50,906474.95,1853675.29,0.00,0.00,0.00,10340.47,474542.40,0.00,0.00,0.00,28,12111.22,108826.04,-0.799711,0,0,1,0,0,0
1771599971077,67240.50,0.1487,-0.106105,-6.0567,12765343.08,333546.47,0.949073,5636459.57,0.50,207035.25,30.50,11748900.25,1016442.84,0.00,0.00,0.00,464.00,76090.10,256992.37,0.00,0.00,24,11032.76,106443.79,-0.812171,1,0,1,0,0,0
1771599971620,67252.00,0.5948,-0.095174,-5.4367,15594381.85,246701.48,0.968853,6422683.44,12.00,64214.17,38.00,3600133.36,11994248.49,0.00,0.00,0.00,189.67,16408.37,230103.45,0.00,0.00,44,11608.40,106443.79,-0.803334,1,0,1,0,0,0
1771599972170,67254.50,0.1487,-0.084057,-4.8048,15491877.45,185213.88,0.976371,3379719.08,14.50,137307.52,47.50,7689641.18,7802236.27,0.00,0.00,0.00,196.39,88.13,184929.36,0.00,0.00,42,11615.13,100004.02,-0.791879,1,0,1,0,0,0
